 

stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
DAV    20140718              -      23.1      15.5         0       0.0
DAV    20140719              -      25.4      17.8         0       1.0
DAV    20140720              -      21.4      16.4         0       4.4
DAV    20140721              -      12.0      10.2         0       7.5
DAV    20140722              -      13.1      11.3         0       6.0
DAV    20140723              -      18.3      13.9         0       1.0
DAV    20140724              -      15.1      11.1         0      10.1
DAV    20140725              -      19.4      12.5         0       3.6
DAV    20140726              -      11.7      10.1         0      20.8
DAV    20140727              -      12.0      10.4         0       1.4
DAV    20140728              -      20.6      13.7         0       2.9
DAV    20140729              -      14.8      10.7         0       9.4
DAV    20140730              -      12.4      10.9         0      13.2
DAV    20140731              -      17.4      13.1         0       0.0
DAV    20140801              -      19.9      13.4         0       0.5
DAV    20140802              -      17.1      12.1         0       2.3
DAV    20140803              -      16.7      12.5         0       0.0
DAV    20140804              -      19.0      12.4         0      15.7
DAV    20140805              -      15.0      10.6         0       1.3
DAV    20140806              -      18.5      11.5         0       0.3
DAV    20140807              -      19.4      12.6         0       0.8
DAV    20140808              -      20.9      14.3         0       0.5
DAV    20140809              -      18.5      13.2         0       8.1
DAV    20140810              -      21.7      15.6         0       3.2
DAV    20140811              -      14.5      12.1         0      23.3
DAV    20140812              -      14.6      10.4         0      10.7
DAV    20140813              -      11.0       9.4         0      44.0
DAV    20140814              -      11.3       7.5         0       0.0
DAV    20140815              -      11.4       7.5         0       3.6
DAV    20140816              -      10.1       6.3         0       0.7
DAV    20140817              -      16.4       8.6         0       0.0
DAV    20140818              -      19.2      11.4         0       0.0
DAV    20140819              -      13.9       9.6         0       0.0
DAV    20140820              -      11.1       7.6         0       7.4
DAV    20140821              -      13.5       8.3         0       0.0
DAV    20140822              -      15.5       8.9         0       0.0
DAV    20140823              -      12.7       8.8         0       1.3
DAV    20140824              -      10.4       6.8         0       0.3
DAV    20140825              -      13.4       7.7         0       1.2
DAV    20140826              -      13.0      10.3         0       4.9
DAV    20140827              -      12.8       9.3         0       4.9
DAV    20140828              -      18.0      11.3         0       0.0
DAV    20140829              -      18.8      11.8         0       8.3
DAV    20140830              -      15.5      11.9         0       0.1
DAV    20140831              -      13.9       8.8         0      23.9
DAV    20140901              -       9.8       5.6         0       1.5
DAV    20140902              -       9.8       6.4         0       0.2
DAV    20140903              -      13.1       8.6         0       0.0
DAV    20140904              -      16.9      11.5         0       0.0
DAV    20140905              -      14.7      10.8         0      13.3
DAV    20140906              -      17.0      11.5         0       0.1
DAV    20140907              -      18.9      12.3         0       0.0
DAV    20140908              -      19.0      12.4         0       0.8
DAV    20140909              -      18.0      11.5         0       1.8
DAV    20140910              -      15.3       9.7         0       4.6
DAV    20140911              -      11.9       7.9         0       8.0
DAV    20140912              -       7.4       4.6         0       5.8
DAV    20140913              -      11.4       7.3         0       0.3
DAV    20140914              -      15.6       9.5         0       0.0
DAV    20140915              -      17.3      11.0         0       2.8
DAV    20140916              -      16.7      10.5         0       2.5
DAV    20140917              -      18.6      11.2         0       0.0
DAV    20140918              -      16.5      11.0         0       0.0
DAV    20140919              -      17.2      11.2         0       0.7
