stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
BER    19990601              0      28.3      21.0         0       1.0
BER    19990602              0      27.1      19.3         0       9.1
BER    19990603              0      24.2      17.7         0      15.3
BER    19990604              0      18.5      14.1         0       0.5
BER    19990605              0      17.7      13.2         0      14.1
BER    19990606              0      13.2      11.1         0       4.9
BER    19990607              0      21.3      14.5         0      27.9
BER    19990608              0      16.9      12.6         0       7.3
BER    19990609              0      20.1      14.9         0       0.0
BER    19990610              0      15.8      13.5         0      14.8
BER    19990611              0      19.2      14.9         0       0.0
BER    19990612              0      21.0      15.2         0       0.0
BER    19990613              0      23.7      16.6         0       7.0
BER    19990614              0      18.5      14.9         0       0.0
BER    19990615              0      19.8      16.1         0       0.0
BER    19990616              0      22.4      17.2         0       0.0
BER    19990617              0      24.3      18.0         0       0.0
BER    19990618              0      20.1      16.5         0       0.0
BER    19990619              0      19.1      14.8         0       0.0
BER    19990620              0      21.0      15.8         0       8.3
BER    19990621              0      17.2      12.4         0      14.4
BER    19990622              0      16.5      11.4         0       0.0
BER    19990623              1      20.5      13.5         0       0.0
BER    19990624              1      23.6      16.2         0       0.0
BER    19990625              1      26.8      18.4         0       0.0
BER    19990626              0      21.4      16.6         0       5.6
BER    19990627              0      24.8      17.2         0      13.9
BER    19990628              0      20.5      15.5         0       0.1
BER    19990629              0      23.2      16.7         0       0.2
BER    19990630              0      21.7      17.8         0       0.0
BER    19990701              0      25.1      18.8         0       0.0
BER    19990702              1      29.0      21.1         0       0.0
