 

stn    time           nto002d0
CLA    19511025              0
CLA    19511026              0
CLA    19511027              1
CLA    19511028              0
CLA    19511029              0
CLA    19511030              0
CLA    19511031              0
CLA    19511101              0
CLA    19511102              0
CLA    19511103              0
CLA    19511104              0
CLA    19511105              0
CLA    19511106              0
CLA    19511107              0
CLA    19511108              0
CLA    19511109              0
CLA    19511110              0
CLA    19511111              0
CLA    19511112              0
CLA    19511113              0
CLA    19511114              0
CLA    19511115              1
CLA    19511116              0
CLA    19511117              0
CLA    19511118              0
CLA    19511119              0
CLA    19511120              0
CLA    19511121              0
CLA    19511122              0
CLA    19511123              0
CLA    19511124              0
CLA    19511125              0
CLA    19511126              0
CLA    19511127              1
CLA    19511128              1
CLA    19511129              0
CLA    19511130              0
CLA    19511201              0
CLA    19511202              0
CLA    19511203              0
CLA    19511204              0
CLA    19511205              1
CLA    19511206              0
CLA    19511207              0
CLA    19511208              0
CLA    19511209              0
CLA    19511210              0
CLA    19511211              1
CLA    19511212              1
CLA    19511213              1
CLA    19511214              0
CLA    19511215              0
CLA    19511216              0
CLA    19511217              1
