 

stn    time           hns000d0
LUZ    19580705              0
LUZ    19580706              0
LUZ    19580707              0
LUZ    19580708              0
LUZ    19580709              0
LUZ    19580710              0
LUZ    19580711              0
LUZ    19580712              0
LUZ    19580713              0
LUZ    19580714              0
LUZ    19580715              0
LUZ    19580716              0
LUZ    19580717              0
LUZ    19580718              0
LUZ    19580719              0
LUZ    19580720              0
LUZ    19580721              0
LUZ    19580722              0
LUZ    19580723              0
LUZ    19580724              0
LUZ    19580725              0
LUZ    19580726              0
LUZ    19580727              0
LUZ    19580728              0
LUZ    19580729              0
LUZ    19580730              0
LUZ    19580731              0
LUZ    19580801              0
LUZ    19580802              0
LUZ    19580803              0
LUZ    19580804              0
LUZ    19580805              0
LUZ    19580806              0
LUZ    19580807              0
LUZ    19580808              0
LUZ    19580809              0
LUZ    19580810              0
LUZ    19580811              0
LUZ    19580812              0
LUZ    19580813              0
LUZ    19580814              0
LUZ    19580815              0
LUZ    19580816              0
LUZ    19580817              0
LUZ    19580818              0
LUZ    19580819              0
LUZ    19580820              0
LUZ    19580821              0
LUZ    19580822              0
LUZ    19580823              0
LUZ    19580824              0
LUZ    19580825              0
LUZ    19580826              0
LUZ    19580827              0
LUZ    19580828              0
LUZ    19580829              0
LUZ    19580830              0
LUZ    19580831              0
LUZ    19580901              0
LUZ    19580902              0
LUZ    19580903              0
LUZ    19580904              0
LUZ    19580905              0
LUZ    19580906              0
LUZ    19580907              0
LUZ    19580908              0
LUZ    19580909              0
LUZ    19580910              0
LUZ    19580911              0
LUZ    19580912              0
LUZ    19580913              0
LUZ    19580914              0
LUZ    19580915              0
LUZ    19580916              0
LUZ    19580917              0
LUZ    19580918              0
LUZ    19580919              0
LUZ    19580920              0
LUZ    19580921              0
LUZ    19580922              0
LUZ    19580923              0
LUZ    19580924              0
LUZ    19580925              0
LUZ    19580926              0
LUZ    19580927              0
LUZ    19580928              0
LUZ    19580929              0
LUZ    19580930              0
LUZ    19581001              0
LUZ    19581002              0
LUZ    19581003              0
LUZ    19581004              0
LUZ    19581005              0
LUZ    19581006              0
LUZ    19581007              0
LUZ    19581008              0
LUZ    19581009              0
LUZ    19581010              0
LUZ    19581011              0
LUZ    19581012              0
LUZ    19581013              0
LUZ    19581014              0
LUZ    19581015              0
LUZ    19581016              0
LUZ    19581017              0
LUZ    19581018              0
LUZ    19581019              0
LUZ    19581020              0
LUZ    19581021              0
LUZ    19581022              0
LUZ    19581023              0
LUZ    19581024              0
LUZ    19581025              0
LUZ    19581026              0
LUZ    19581027              0
LUZ    19581028              0
LUZ    19581029              0
LUZ    19581030              0
LUZ    19581031              0
LUZ    19581101              0
LUZ    19581102              0
LUZ    19581103              0
LUZ    19581104              0
LUZ    19581105              0
LUZ    19581106              0
LUZ    19581107              0
LUZ    19581108              0
LUZ    19581109              0
LUZ    19581110              0
LUZ    19581111              0
LUZ    19581112              0
LUZ    19581113              0
LUZ    19581114              0
LUZ    19581115              0
LUZ    19581116              0
LUZ    19581117              0
LUZ    19581118              0
LUZ    19581119              0
LUZ    19581120              0
LUZ    19581121              0
LUZ    19581122              0
LUZ    19581123              0
LUZ    19581124              0
LUZ    19581125              0
LUZ    19581126              0
LUZ    19581127              0
LUZ    19581128              0
LUZ    19581129              0
LUZ    19581130              0
LUZ    19581201              0
LUZ    19581202              0
LUZ    19581203              0
LUZ    19581204              0
LUZ    19581205              0
LUZ    19581206              0
LUZ    19581207              0
LUZ    19581208              0
LUZ    19581209              0
LUZ    19581210              0
LUZ    19581211              0
LUZ    19581212              0
LUZ    19581213              0
LUZ    19581214              0
LUZ    19581215              0
LUZ    19581216              0
LUZ    19581217              0
LUZ    19581218              0
LUZ    19581219              0
LUZ    19581220              0
LUZ    19581221              0
LUZ    19581222              0
LUZ    19581223              0
LUZ    19581224              2
LUZ    19581225              0
LUZ    19581226              0
LUZ    19581227              0
LUZ    19581228              0
LUZ    19581229              0
LUZ    19581230              0
LUZ    19581231              0

